Author_id,Count,Non_Lxi/Lxi,CountN,CountNC,CountLXI,CountBLANK,Behavior(N/NC),Behavior(Lxi/Blank)
219398,18,"['LxI', 'LxI', 'LxI', 'LxI', 'blank', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,6,12,[],['Both']
116990,2,"['blank', 'blank']",0,0,0,2,[],['Blank']
224001,11,"['LxI', 'N', 'blank', 'N', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'N', 'LxI']",3,0,7,1,['Thread Comment'],['Both']
217954,16,"['LxI', 'LxI', 'LxI', 'blank', 'blank', 'LxI', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'blank']",0,0,7,9,[],['Both']
222279,14,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,1,13,[],['Both']
215253,1,['N'],1,0,0,0,['Thread Comment'],[]
220652,1,['N'],1,0,0,0,['Thread Comment'],[]
219191,1,['N'],1,0,0,0,['Thread Comment'],[]
220560,4,"['N', 'N', 'LxI', 'blank']",2,0,1,1,['Thread Comment'],['Both']
221131,1,['N'],1,0,0,0,['Thread Comment'],[]
219181,1,['N'],1,0,0,0,['Thread Comment'],[]
223719,1,['LxI'],0,0,1,0,[],['Thread Starter']
217438,3,"['LxI', 'LxI', 'LxI']",0,0,3,0,[],['Thread Starter']
211752,2,"['LxI', 'LxI']",0,0,2,0,[],['Thread Starter']
222818,6,"['blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI']",0,0,3,3,[],['Both']
220388,1,['blank'],0,0,0,1,[],['Blank']
217122,1,['N'],1,0,0,0,['Thread Comment'],[]
223337,3,"['LxI', 'blank', 'LxI']",0,0,2,1,[],['Both']
225740,3,"['LxI', 'LxI', 'LxI']",0,0,3,0,[],['Thread Starter']
224043,1,['LxI'],0,0,1,0,[],['Thread Starter']
223797,13,"['LxI', 'blank', 'LxI', 'blank', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'blank', 'N', 'blank', 'blank']",1,0,7,5,['Thread Comment'],['Both']
217766,4,"['blank', 'blank', 'blank', 'LxI']",0,0,1,3,[],['Both']
221897,6,"['blank', 'blank', 'LxI', 'blank', 'blank', 'blank']",0,0,1,5,[],['Both']
221914,18,"['LxI', 'blank', 'blank', 'blank', 'blank', 'N', 'LxI', 'LxI', 'blank', 'blank', 'N', 'blank', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank']",2,0,5,11,['Thread Comment'],['Both']
211462,5,"['LxI', 'LxI', 'LxI', 'LxI', 'LxI']",0,0,5,0,[],['Thread Starter']
218699,20,"['LxI', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,2,18,[],['Both']
221516,1,['N'],1,0,0,0,['Thread Comment'],[]
221901,18,"['LxI', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank']",0,0,4,14,[],['Both']
223781,6,"['blank', 'blank', 'blank', 'LxI', 'LxI', 'blank']",0,0,2,4,[],['Both']
226759,2,"['blank', 'blank']",0,0,0,2,[],['Blank']
213816,1,['blank'],0,0,0,1,[],['Blank']
222873,3,"['LxI', 'LxI', 'LxI']",0,0,3,0,[],['Thread Starter']
220226,8,"['LxI', 'blank', 'LxI', 'LxI', 'LxI', 'NC', 'LxI', 'LxI']",0,1,6,1,['Comment'],['Both']
112284,45,"['LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'N', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'NC', 'NC', 'NC', 'NC', 'NC', 'NC', 'NC', 'NC', 'NC', 'NC', 'NC']",1,12,7,25,['Both'],['Both']
222379,3,"['N', 'N', 'LxI']",2,0,1,0,['Thread Comment'],['Thread Starter']
223424,6,"['LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI']",0,0,6,0,[],['Thread Starter']
215416,9,"['LxI', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank']",0,0,2,7,[],['Both']
213800,2,"['LxI', 'LxI']",0,0,2,0,[],['Thread Starter']
223051,1,['N'],1,0,0,0,['Thread Comment'],[]
222116,15,"['N', 'N', 'LxI', 'LxI', 'N', 'LxI', 'LxI', 'N', 'NC', 'LxI', 'blank', 'N', 'blank', 'blank', 'blank']",5,1,5,4,['Both'],['Both']
224227,2,"['N', 'LxI']",1,0,1,0,['Thread Comment'],['Thread Starter']
211511,9,"['N', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI']",1,0,8,0,['Thread Comment'],['Thread Starter']
225881,2,"['LxI', 'blank']",0,0,1,1,[],['Both']
223891,4,"['LxI', 'blank', 'NC', 'LxI']",0,1,2,1,['Comment'],['Both']
219601,1,['N'],1,0,0,0,['Thread Comment'],[]
212968,60,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'LxI', 'blank', 'NC', 'NC', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'NC', 'NC', 'NC', 'blank', 'NC', 'NC', 'blank', 'blank', 'NC', 'NC', 'blank']",0,11,3,46,['Comment'],['Both']
225070,3,"['blank', 'blank', 'blank']",0,0,0,3,[],['Blank']
216108,11,"['LxI', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank']",0,0,4,7,[],['Both']
225149,3,"['LxI', 'blank', 'blank']",0,0,1,2,[],['Both']
213926,28,"['LxI', 'blank', 'blank', 'NC', 'NC', 'blank', 'blank', 'blank', 'NC', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank']",0,4,3,21,['Comment'],['Both']
218776,8,"['LxI', 'NC', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI']",0,1,4,3,['Comment'],['Both']
219561,3,"['blank', 'blank', 'LxI']",0,0,1,2,[],['Both']
221118,2,"['LxI', 'LxI']",0,0,2,0,[],['Thread Starter']
217517,3,"['LxI', 'LxI', 'LxI']",0,0,3,0,[],['Thread Starter']
220015,8,"['N', 'LxI', 'blank', 'blank', 'N', 'blank', 'blank', 'LxI']",2,0,2,4,['Thread Comment'],['Both']
223069,22,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,2,20,[],['Both']
223294,8,"['blank', 'LxI', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank']",0,1,1,6,['Comment'],['Both']
220836,4,"['LxI', 'LxI', 'LxI', 'LxI']",0,0,4,0,[],['Thread Starter']
216451,1,['blank'],0,0,0,1,[],['Blank']
213753,9,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI']",0,0,1,8,[],['Both']
221229,6,"['blank', 'blank', 'blank', 'blank', 'blank', 'LxI']",0,0,1,5,[],['Both']
223661,1,['LxI'],0,0,1,0,[],['Thread Starter']
223663,2,"['LxI', 'LxI']",0,0,2,0,[],['Thread Starter']
218616,1,['LxI'],0,0,1,0,[],['Thread Starter']
215409,1,['LxI'],0,0,1,0,[],['Thread Starter']
215955,2,"['LxI', 'N']",1,0,1,0,['Thread Comment'],['Thread Starter']
214840,1,['N'],1,0,0,0,['Thread Comment'],[]
223914,14,"['LxI', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,3,11,[],['Both']
224286,6,"['LxI', 'blank', 'blank', 'blank', 'LxI', 'blank']",0,0,2,4,[],['Both']
225536,1,['blank'],0,0,0,1,[],['Blank']
222778,4,"['LxI', 'blank', 'blank', 'blank']",0,0,1,3,[],['Both']
223407,4,"['blank', 'LxI', 'LxI', 'blank']",0,0,2,2,[],['Both']
225549,39,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'N', 'blank', 'blank', 'blank', 'NC', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N', 'N', 'LxI', 'blank', 'blank', 'LxI', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank']",3,2,5,29,['Both'],['Both']
223553,3,"['LxI', 'LxI', 'blank']",0,0,2,1,[],['Both']
220025,3,"['N', 'N', 'LxI']",2,0,1,0,['Thread Comment'],['Thread Starter']
224073,16,"['blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI']",0,0,7,9,[],['Both']
226230,7,"['LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,2,5,[],['Both']
213202,6,"['LxI', 'blank', 'LxI', 'LxI', 'LxI', 'blank']",0,0,4,2,[],['Both']
211522,3,"['LxI', 'LxI', 'LxI']",0,0,3,0,[],['Thread Starter']
223806,3,"['LxI', 'LxI', 'blank']",0,0,2,1,[],['Both']
212583,1,['LxI'],0,0,1,0,[],['Thread Starter']
222900,1,['LxI'],0,0,1,0,[],['Thread Starter']
222843,2,"['LxI', 'LxI']",0,0,2,0,[],['Thread Starter']
218101,1,['LxI'],0,0,1,0,[],['Thread Starter']
224054,4,"['blank', 'LxI', 'N', 'LxI']",1,0,2,1,['Thread Comment'],['Both']
224577,4,"['blank', 'blank', 'blank', 'blank']",0,0,0,4,[],['Blank']
218152,1,['N'],1,0,0,0,['Thread Comment'],[]
211507,2,"['LxI', 'blank']",0,0,1,1,[],['Both']
223412,3,"['LxI', 'LxI', 'LxI']",0,0,3,0,[],['Thread Starter']
216092,1,['LxI'],0,0,1,0,[],['Thread Starter']
221184,3,"['LxI', 'LxI', 'LxI']",0,0,3,0,[],['Thread Starter']
216797,5,"['LxI', 'blank', 'blank', 'blank', 'blank']",0,0,1,4,[],['Both']
219631,2,"['blank', 'blank']",0,0,0,2,[],['Blank']
222824,1,['blank'],0,0,0,1,[],['Blank']
213866,1,['blank'],0,0,0,1,[],['Blank']
212562,2,"['blank', 'blank']",0,0,0,2,[],['Blank']
222280,2,"['LxI', 'LxI']",0,0,2,0,[],['Thread Starter']
227398,5,"['LxI', 'blank', 'blank', 'LxI', 'blank']",0,0,2,3,[],['Both']
217905,1,['LxI'],0,0,1,0,[],['Thread Starter']
224743,4,"['LxI', 'LxI', 'LxI', 'LxI']",0,0,4,0,[],['Thread Starter']
227203,1,['N'],1,0,0,0,['Thread Comment'],[]
170552,4,"['blank', 'blank', 'blank', 'blank']",0,0,0,4,[],['Blank']
217992,4,"['LxI', 'blank', 'LxI', 'NC']",0,1,2,1,['Comment'],['Both']
218256,7,"['blank', 'blank', 'blank', 'LxI', 'blank', 'LxI', 'LxI']",0,0,3,4,[],['Both']
224055,1,['blank'],0,0,0,1,[],['Blank']
224330,1,['blank'],0,0,0,1,[],['Blank']
223925,5,"['LxI', 'LxI', 'LxI', 'blank', 'blank']",0,0,3,2,[],['Both']
221031,1,['N'],1,0,0,0,['Thread Comment'],[]
218229,1,['LxI'],0,0,1,0,[],['Thread Starter']
217419,8,"['LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI']",0,0,8,0,[],['Thread Starter']
219512,3,"['N', 'NC', 'LxI']",1,1,1,0,['Both'],['Thread Starter']
220236,5,"['LxI', 'LxI', 'NC', 'blank', 'blank']",0,1,2,2,['Comment'],['Both']
212485,1,['blank'],0,0,0,1,[],['Blank']
222046,1,['blank'],0,0,0,1,[],['Blank']
213554,1,['LxI'],0,0,1,0,[],['Thread Starter']
224014,1,['LxI'],0,0,1,0,[],['Thread Starter']
217951,1,['blank'],0,0,0,1,[],['Blank']
212149,3,"['LxI', 'blank', 'blank']",0,0,1,2,[],['Both']
212559,1,['LxI'],0,0,1,0,[],['Thread Starter']
217901,5,"['blank', 'blank', 'LxI', 'blank', 'LxI']",0,0,2,3,[],['Both']
216324,2,"['LxI', 'blank']",0,0,1,1,[],['Both']
217678,2,"['LxI', 'LxI']",0,0,2,0,[],['Thread Starter']
213211,1,['N'],1,0,0,0,['Thread Comment'],[]
223938,1,['LxI'],0,0,1,0,[],['Thread Starter']
227142,1,['LxI'],0,0,1,0,[],['Thread Starter']
223991,3,"['N', 'N', 'NC']",2,1,0,0,['Both'],[]
218200,2,"['blank', 'blank']",0,0,0,2,[],['Blank']
220138,1,['blank'],0,0,0,1,[],['Blank']
222554,1,['blank'],0,0,0,1,[],['Blank']
