Author_id,Count,Non_Lxi/Lxi,CountN,CountNC,CountLXI,CountBLANK,Behavior(N/NC),Behavior(Lxi/Blank)
225503,41,"['blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N']",1,1,2,37,['Both'],['Both']
224767,19,"['LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,2,17,[],['Both']
222749,23,"['LxI', 'NC', 'NC', 'NC', 'NC', 'NC', 'NC', 'NC', 'NC', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank']",0,8,3,12,['Comment'],['Both']
224522,6,"['NC', 'N', 'NC', 'blank', 'blank', 'blank']",1,2,0,3,['Both'],['Blank']
224476,2,"['N', 'blank']",1,0,0,1,['Thread Comment'],['Blank']
219436,9,"['blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank']",0,0,1,8,[],['Both']
217971,1,['LxI'],0,0,1,0,[],['Thread Starter']
222624,15,"['LxI', 'LxI', 'blank', 'blank', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank']",0,0,5,10,[],['Both']
219424,7,"['blank', 'blank', 'blank', 'LxI', 'LxI', 'blank', 'blank']",0,0,2,5,[],['Both']
223011,2,"['blank', 'LxI']",0,0,1,1,[],['Both']
227097,44,"['blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'N', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",1,1,2,40,['Both'],['Both']
221794,64,"['blank', 'blank', 'LxI', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,1,2,61,['Comment'],['Both']
222755,15,"['blank', 'NC', 'NC', 'NC', 'LxI', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'LxI']",0,3,4,8,['Comment'],['Both']
220135,14,"['blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'N']",1,0,2,11,['Thread Comment'],['Both']
223454,34,"['LxI', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,3,31,[],['Both']
222582,20,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank']",0,0,2,18,[],['Both']
225549,82,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'NC', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,1,5,76,['Comment'],['Both']
222037,69,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,1,4,64,['Comment'],['Both']
225827,21,"['blank', 'blank', 'blank', 'blank', 'NC', 'NC', 'NC', 'NC', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI']",0,4,3,14,['Comment'],['Both']
223905,13,"['blank', 'blank', 'LxI', 'LxI', 'blank', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI']",0,0,5,8,[],['Both']
216205,44,"['LxI', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",1,0,5,38,['Thread Comment'],['Both']
219260,4,"['blank', 'blank', 'LxI', 'LxI']",0,0,2,2,[],['Both']
223664,25,"['LxI', 'blank', 'LxI', 'NC', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank']",0,1,6,18,['Comment'],['Both']
222778,5,"['LxI', 'LxI', 'N', 'blank', 'blank']",1,0,2,2,['Thread Comment'],['Both']
217940,12,"['LxI', 'LxI', 'LxI', 'blank', 'blank', 'LxI', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank']",0,0,5,7,[],['Both']
223958,4,"['LxI', 'blank', 'blank', 'blank']",0,0,1,3,[],['Both']
223445,10,"['blank', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'LxI', 'blank']",0,0,3,7,[],['Both']
213540,5,"['LxI', 'blank', 'LxI', 'LxI', 'blank']",0,0,3,2,[],['Both']
216518,5,"['LxI', 'blank', 'blank', 'LxI', 'blank']",0,0,2,3,[],['Both']
220217,1,['LxI'],0,0,1,0,[],['Thread Starter']
223019,20,"['blank', 'blank', 'LxI', 'blank', 'NC', 'blank', 'LxI', 'blank', 'blank', 'N', 'N', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",2,1,3,14,['Both'],['Both']
223212,9,"['blank', 'LxI', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'blank', 'LxI']",0,0,5,4,[],['Both']
223548,1,['LxI'],0,0,1,0,[],['Thread Starter']
211429,2,"['LxI', 'blank']",0,0,1,1,[],['Both']
212477,1,['LxI'],0,0,1,0,[],['Thread Starter']
216370,9,"['LxI', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'LxI']",0,0,3,6,[],['Both']
217573,25,"['blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'NC', 'LxI', 'blank', 'blank', 'blank', 'blank', 'LxI', 'N', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'N']",2,1,4,18,['Both'],['Both']
213553,18,"['blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,2,16,[],['Both']
224066,6,"['LxI', 'LxI', 'N', 'blank', 'N', 'blank']",2,0,2,2,['Thread Comment'],['Both']
215450,12,"['blank', 'blank', 'LxI', 'blank', 'LxI', 'LxI', 'LxI', 'LxI', 'blank', 'blank', 'LxI', 'blank']",0,0,6,6,[],['Both']
211741,7,"['LxI', 'blank', 'NC', 'blank', 'blank', 'LxI', 'blank']",0,1,2,4,['Comment'],['Both']
227203,1,['LxI'],0,0,1,0,[],['Thread Starter']
211981,1,['N'],1,0,0,0,['Thread Comment'],[]
225389,1,['LxI'],0,0,1,0,[],['Thread Starter']
213999,1,['LxI'],0,0,1,0,[],['Thread Starter']
219334,7,"['blank', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank']",0,0,2,5,[],['Both']
215471,13,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank']",0,0,2,11,[],['Both']
224577,12,"['blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'blank', 'LxI', 'blank', 'blank']",0,0,3,9,[],['Both']
220226,13,"['LxI', 'LxI', 'N', 'LxI', 'blank', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'N', 'LxI', 'LxI']",2,0,10,1,['Thread Comment'],['Both']
218009,13,"['LxI', 'blank', 'blank', 'blank', 'NC', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,1,2,10,['Comment'],['Both']
218200,1,['blank'],0,0,0,1,[],['Blank']
223444,18,"['LxI', 'blank', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,4,14,[],['Both']
217901,5,"['LxI', 'LxI', 'blank', 'blank', 'blank']",0,0,2,3,[],['Both']
219601,3,"['LxI', 'blank', 'blank']",0,0,1,2,[],['Both']
221281,2,"['NC', 'LxI']",0,1,1,0,['Comment'],['Thread Starter']
224257,8,"['LxI', 'LxI', 'N', 'LxI', 'LxI', 'N', 'LxI', 'LxI']",2,0,6,0,['Thread Comment'],['Thread Starter']
224645,17,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank']",0,0,3,14,[],['Both']
223396,1,['N'],1,0,0,0,['Thread Comment'],[]
223549,8,"['LxI', 'blank', 'blank', 'LxI', 'blank', 'LxI', 'LxI', 'LxI']",0,0,5,3,[],['Both']
116990,3,"['NC', 'blank', 'blank']",0,1,0,2,['Comment'],['Blank']
213263,8,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI']",0,0,1,7,[],['Both']
227084,11,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank']",0,0,2,9,[],['Both']
215342,4,"['N', 'blank', 'NC', 'N']",2,1,0,1,['Both'],['Blank']
212149,1,['blank'],0,0,0,1,[],['Blank']
227078,17,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'N', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank']",1,0,2,14,['Thread Comment'],['Both']
213817,12,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank']",0,0,2,10,[],['Both']
223762,11,"['blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI']",0,0,4,7,[],['Both']
223728,38,"['LxI', 'blank', 'blank', 'NC', 'LxI', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,2,2,34,['Comment'],['Both']
214966,7,"['LxI', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank']",0,0,2,5,[],['Both']
213810,9,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI']",0,0,2,7,[],['Both']
211495,29,"['LxI', 'LxI', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'N', 'LxI', 'blank', 'blank', 'blank', 'blank', 'N', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI']",2,0,9,18,['Thread Comment'],['Both']
211483,43,"['blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",1,0,2,40,['Thread Comment'],['Both']
213570,4,"['LxI', 'blank', 'LxI', 'blank']",0,0,2,2,[],['Both']
212649,10,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'blank', 'blank']",0,0,3,7,[],['Both']
213267,3,"['LxI', 'LxI', 'blank']",0,0,2,1,[],['Both']
215437,1,['blank'],0,0,0,1,[],['Blank']
225376,4,"['LxI', 'N', 'LxI', 'LxI']",1,0,3,0,['Thread Comment'],['Thread Starter']
220218,8,"['LxI', 'NC', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI']",0,1,7,0,['Comment'],['Thread Starter']
226531,2,"['blank', 'blank']",0,0,0,2,[],['Blank']
218289,4,"['N', 'LxI', 'blank', 'LxI']",1,0,2,1,['Thread Comment'],['Both']
217992,22,"['N', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'LxI', 'LxI', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",1,1,3,17,['Both'],['Both']
219446,7,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,0,7,[],['Blank']
223416,3,"['NC', 'NC', 'blank']",0,2,0,1,['Comment'],['Blank']
220196,9,"['LxI', 'blank', 'blank', 'LxI', 'blank', 'blank', 'LxI', 'blank', 'blank']",0,0,3,6,[],['Both']
213554,13,"['blank', 'NC', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N']",1,1,1,10,['Both'],['Both']
227021,6,"['N', 'N', 'LxI', 'N', 'LxI', 'LxI']",3,0,3,0,['Thread Comment'],['Thread Starter']
211552,1,['LxI'],0,0,1,0,[],['Thread Starter']
216191,24,"['blank', 'NC', 'blank', 'NC', 'NC', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank']",0,3,2,19,['Comment'],['Both']
220115,30,"['NC', 'NC', 'NC', 'blank', 'blank', 'blank', 'NC', 'NC', 'NC', 'NC', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank']",1,8,1,20,['Both'],['Both']
211438,6,"['LxI', 'N', 'LxI', 'blank', 'blank', 'blank']",1,0,2,3,['Thread Comment'],['Both']
225269,3,"['LxI', 'N', 'N']",2,0,1,0,['Thread Comment'],['Thread Starter']
215836,12,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,1,11,[],['Both']
216023,9,"['N', 'N', 'N', 'N', 'N', 'NC', 'N', 'N', 'N']",8,1,0,0,['Both'],[]
217419,2,"['N', 'LxI']",1,0,1,0,['Thread Comment'],['Thread Starter']
224597,1,['blank'],0,0,0,1,[],['Blank']
218699,26,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,1,4,21,['Comment'],['Both']
218108,8,"['LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,2,6,[],['Both']
211751,13,"['LxI', 'NC', 'NC', 'NC', 'LxI', 'NC', 'NC', 'NC', 'NC', 'LxI', 'NC', 'LxI', 'blank']",0,8,4,1,['Comment'],['Both']
222113,9,"['LxI', 'N', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI']",1,0,8,0,['Thread Comment'],['Thread Starter']
215945,9,"['LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,2,7,[],['Both']
224005,4,"['LxI', 'LxI', 'LxI', 'LxI']",0,0,4,0,[],['Thread Starter']
221889,3,"['LxI', 'N', 'N']",2,0,1,0,['Thread Comment'],['Thread Starter']
213926,55,"['blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,1,2,52,['Comment'],['Both']
211507,2,"['blank', 'LxI']",0,0,1,1,[],['Both']
213202,2,"['N', 'LxI']",1,0,1,0,['Thread Comment'],['Thread Starter']
220368,1,['LxI'],0,0,1,0,[],['Thread Starter']
220298,7,"['N', 'LxI', 'blank', 'LxI', 'LxI', 'blank', 'blank']",1,0,3,3,['Thread Comment'],['Both']
221273,3,"['N', 'N', 'NC']",2,1,0,0,['Both'],[]
216622,10,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'LxI']",0,0,2,8,[],['Both']
218021,5,"['blank', 'blank', 'blank', 'blank', 'blank']",0,0,0,5,[],['Blank']
223914,2,"['blank', 'blank']",0,0,0,2,[],['Blank']
223361,13,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'LxI']",0,0,2,11,[],['Both']
225596,2,"['LxI', 'LxI']",0,0,2,0,[],['Thread Starter']
222371,6,"['LxI', 'LxI', 'blank', 'blank', 'blank', 'blank']",0,0,2,4,[],['Both']
223732,3,"['LxI', 'LxI', 'LxI']",0,0,3,0,[],['Thread Starter']
212359,1,['N'],1,0,0,0,['Thread Comment'],[]
222992,3,"['LxI', 'LxI', 'LxI']",0,0,3,0,[],['Thread Starter']
211537,9,"['blank', 'LxI', 'LxI', 'NC', 'blank', 'LxI', 'blank', 'blank', 'LxI']",0,1,4,4,['Comment'],['Both']
213983,1,['NC'],0,1,0,0,['Comment'],[]
217171,1,['N'],1,0,0,0,['Thread Comment'],[]
224680,4,"['NC', 'blank', 'blank', 'blank']",0,1,0,3,['Comment'],['Blank']
220167,9,"['NC', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI']",0,1,2,6,['Comment'],['Both']
217097,3,"['LxI', 'blank', 'LxI']",0,0,2,1,[],['Both']
215997,1,['blank'],0,0,0,1,[],['Blank']
223743,3,"['N', 'LxI', 'LxI']",1,0,2,0,['Thread Comment'],['Thread Starter']
213211,6,"['N', 'NC', 'LxI', 'LxI', 'LxI', 'N']",2,1,3,0,['Both'],['Thread Starter']
213391,1,['blank'],0,0,0,1,[],['Blank']
222116,27,"['LxI', 'LxI', 'LxI', 'blank', 'N', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank']",1,0,9,17,['Thread Comment'],['Both']
213800,19,"['blank', 'LxI', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'LxI']",0,0,4,15,[],['Both']
217072,10,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,1,9,[],['Both']
