Author_id,Count,Non_Lxi/Lxi,CountN,CountNC,CountLXI,CountBLANK,Behavior(N/NC),Behavior(Lxi/Blank)
221944,28,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N', 'LxI', 'LxI', 'LxI', 'blank', 'NC', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",1,1,4,22,['Both'],['Both']
217072,19,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",1,0,0,18,['Thread Comment'],['Blank']
122598,6,"['blank', 'LxI', 'NC', 'blank', 'blank', 'LxI']",0,1,2,3,['Comment'],['Both']
221283,12,"['blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'N', 'LxI', 'LxI', 'blank', 'blank', 'blank']",1,0,3,8,['Thread Comment'],['Both']
222992,2,"['blank', 'LxI']",0,0,1,1,[],['Both']
217905,9,"['LxI', 'LxI', 'blank', 'N', 'NC', 'blank', 'blank', 'blank', 'blank']",1,1,2,5,['Both'],['Both']
225404,25,"['blank', 'blank', 'NC', 'LxI', 'LxI', 'LxI', 'LxI', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'NC']",0,4,4,17,['Comment'],['Both']
222280,11,"['blank', 'blank', 'blank', 'NC', 'blank', 'NC', 'blank', 'blank', 'LxI', 'blank', 'blank']",0,2,1,8,['Comment'],['Both']
218250,6,"['NC', 'blank', 'blank', 'blank', 'blank', 'blank']",0,1,0,5,['Comment'],['Blank']
223093,2,"['LxI', 'LxI']",0,0,2,0,[],['Thread Starter']
218091,2,"['LxI', 'blank']",0,0,1,1,[],['Both']
225926,17,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'blank', 'N', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank']",1,0,4,12,['Thread Comment'],['Both']
216092,20,"['blank', 'LxI', 'blank', 'blank', 'LxI', 'LxI', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI']",0,0,6,14,[],['Both']
224000,16,"['N', 'LxI', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'N', 'LxI', 'LxI']",2,1,8,5,['Both'],['Both']
226254,14,"['N', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'N', 'LxI', 'LxI']",2,0,6,6,['Thread Comment'],['Both']
216792,39,"['blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N', 'blank', 'blank']",1,0,2,36,['Thread Comment'],['Both']
213365,8,"['LxI', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI']",0,0,6,2,[],['Both']
215102,1,['LxI'],0,0,1,0,[],['Thread Starter']
212968,90,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'NC', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'NC', 'LxI', 'NC', 'NC', 'NC', 'NC', 'blank', 'blank', 'blank', 'NC', 'NC', 'NC', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'LxI', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'NC', 'NC', 'blank', 'NC', 'blank', 'N', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N']",2,18,6,64,['Both'],['Both']
225826,97,"['blank', 'LxI', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'N', 'N', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",2,6,6,83,['Both'],['Both']
220388,17,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank']",0,0,2,15,[],['Both']
116909,1,['blank'],0,0,0,1,[],['Blank']
221705,6,"['blank', 'NC', 'blank', 'LxI', 'blank', 'NC']",0,2,1,3,['Comment'],['Both']
225517,14,"['N', 'NC', 'LxI', 'LxI', 'LxI', 'N', 'LxI', 'LxI', 'blank', 'NC', 'NC', 'blank', 'blank', 'blank']",2,3,5,4,['Both'],['Both']
217901,16,"['blank', 'NC', 'NC', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'NC']",0,4,5,7,['Comment'],['Both']
211269,1,['blank'],0,0,0,1,[],['Blank']
213521,10,"['NC', 'blank', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank']",0,1,3,6,['Comment'],['Both']
224572,21,"['blank', 'LxI', 'NC', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank']",0,1,5,15,['Comment'],['Both']
223945,7,"['blank', 'LxI', 'LxI', 'N', 'LxI', 'blank', 'blank']",1,0,3,3,['Thread Comment'],['Both']
211457,1,['LxI'],0,0,1,0,[],['Thread Starter']
211421,14,"['blank', 'NC', 'LxI', 'LxI', 'LxI', 'blank', 'LxI', 'LxI', 'NC', 'LxI', 'NC', 'NC', 'blank', 'blank']",0,4,6,4,['Comment'],['Both']
224079,2,"['LxI', 'LxI']",0,0,2,0,[],['Thread Starter']
223444,8,"['LxI', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,3,5,[],['Both']
215416,15,"['NC', 'LxI', 'blank', 'NC', 'LxI', 'LxI', 'LxI', 'N', 'LxI', 'NC', 'NC', 'LxI', 'blank', 'blank', 'NC']",1,5,6,3,['Both'],['Both']
212018,18,"['blank', 'blank', 'blank', 'blank', 'NC', 'NC', 'LxI', 'blank', 'blank', 'NC', 'NC', 'NC', 'LxI', 'LxI', 'LxI', 'N', 'N', 'LxI']",2,5,5,6,['Both'],['Both']
219538,10,"['blank', 'blank', 'blank', 'blank', 'NC', 'LxI', 'LxI', 'LxI', 'N', 'LxI']",1,1,4,4,['Both'],['Both']
217448,1,['LxI'],0,0,1,0,[],['Thread Starter']
213999,15,"['N', 'NC', 'N', 'N', 'N', 'NC', 'blank', 'N', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank']",5,2,2,6,['Both'],['Both']
211781,27,"['LxI', 'blank', 'NC', 'NC', 'blank', 'blank', 'NC', 'blank', 'NC', 'blank', 'NC', 'NC', 'LxI', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'blank', 'N']",1,7,5,14,['Both'],['Both']
216622,15,"['blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,1,3,11,['Comment'],['Both']
221797,6,"['LxI', 'blank', 'NC', 'blank', 'blank', 'blank']",0,1,1,4,['Comment'],['Both']
221838,16,"['NC', 'blank', 'LxI', 'NC', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,3,1,12,['Comment'],['Both']
217517,2,"['LxI', 'blank']",0,0,1,1,[],['Both']
211891,6,"['N', 'NC', 'blank', 'blank', 'LxI', 'N']",2,1,1,2,['Both'],['Both']
223416,1,['NC'],0,1,0,0,['Comment'],[]
224446,7,"['LxI', 'NC', 'NC', 'blank', 'N', 'LxI', 'LxI']",1,2,3,1,['Both'],['Both']
223396,3,"['LxI', 'LxI', 'LxI']",0,0,3,0,[],['Thread Starter']
215811,2,"['LxI', 'LxI']",0,0,2,0,[],['Thread Starter']
217992,22,"['LxI', 'blank', 'blank', 'NC', 'NC', 'NC', 'blank', 'N', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'N', 'blank', 'blank']",2,4,2,14,['Both'],['Both']
224216,3,"['LxI', 'N', 'LxI']",1,0,2,0,['Thread Comment'],['Thread Starter']
224444,6,"['N', 'LxI', 'LxI', 'N', 'LxI', 'N']",3,0,3,0,['Thread Comment'],['Thread Starter']
221793,16,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank']",0,3,1,12,['Comment'],['Both']
212559,10,"['LxI', 'blank', 'LxI', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank']",0,0,3,7,[],['Both']
219645,1,['N'],1,0,0,0,['Thread Comment'],[]
221780,17,"['blank', 'LxI', 'blank', 'NC', 'NC', 'NC', 'NC', 'blank', 'NC', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,6,1,10,['Comment'],['Both']
221802,33,"['blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'NC', 'NC', 'NC', 'N', 'NC', 'NC']",1,7,2,23,['Both'],['Both']
221815,18,"['blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N']",1,0,1,16,['Thread Comment'],['Both']
211459,4,"['LxI', 'LxI', 'LxI', 'LxI']",0,0,4,0,[],['Thread Starter']
216431,42,"['blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'NC', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,5,2,35,['Comment'],['Both']
211447,11,"['LxI', 'NC', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'N', 'blank']",1,1,4,5,['Both'],['Both']
226503,3,"['blank', 'blank', 'N']",1,0,0,2,['Thread Comment'],['Blank']
211552,1,['blank'],0,0,0,1,[],['Blank']
224198,6,"['blank', 'LxI', 'LxI', 'LxI', 'LxI', 'N']",1,0,4,1,['Thread Comment'],['Both']
225740,7,"['NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'N']",1,1,0,5,['Both'],['Blank']
123616,9,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'LxI']",0,1,1,7,['Comment'],['Both']
221266,13,"['N', 'NC', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'NC', 'blank', 'blank', 'NC', 'blank', 'LxI']",1,3,3,6,['Both'],['Both']
223407,7,"['LxI', 'LxI', 'LxI', 'LxI', 'LxI', 'N', 'LxI']",1,0,6,0,['Thread Comment'],['Thread Starter']
218002,26,"['NC', 'blank', 'NC', 'blank', 'LxI', 'blank', 'blank', 'NC', 'blank', 'LxI', 'N', 'blank', 'LxI', 'LxI', 'LxI', 'N', 'blank', 'blank', 'LxI', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'NC']",2,4,7,13,['Both'],['Both']
226227,15,"['blank', 'LxI', 'N', 'blank', 'NC', 'NC', 'LxI', 'blank', 'blank', 'blank', 'N', 'NC', 'NC', 'LxI', 'LxI']",2,4,4,5,['Both'],['Both']
226967,16,"['LxI', 'blank', 'blank', 'LxI', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'N', 'blank', 'blank', 'blank', 'LxI', 'blank', 'LxI']",1,0,7,8,['Thread Comment'],['Both']
221275,16,"['NC', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'NC', 'blank', 'LxI', 'blank', 'LxI', 'blank', 'blank']",0,3,3,10,['Comment'],['Both']
218009,16,"['LxI', 'LxI', 'LxI', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,1,3,12,['Comment'],['Both']
227152,4,"['LxI', 'blank', 'blank', 'LxI']",0,0,2,2,[],['Both']
222900,17,"['LxI', 'NC', 'NC', 'NC', 'blank', 'LxI', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'blank', 'blank']",0,4,5,8,['Comment'],['Both']
226112,1,['N'],1,0,0,0,['Thread Comment'],[]
211540,32,"['N', 'N', 'LxI', 'blank', 'NC', 'NC', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'NC', 'blank', 'LxI', 'LxI', 'LxI', 'N', 'LxI', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI']",3,4,8,17,['Both'],['Both']
221770,10,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC']",0,1,1,8,['Comment'],['Both']
219983,18,"['LxI', 'LxI', 'LxI', 'N', 'LxI', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",1,0,5,12,['Thread Comment'],['Both']
225293,9,"['blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",0,0,1,8,[],['Both']
223900,26,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N', 'NC', 'NC', 'blank', 'blank', 'blank', 'N', 'blank', 'LxI', 'NC', 'LxI', 'LxI', 'NC', 'NC', 'NC', 'N', 'blank', 'LxI', 'LxI', 'NC']",3,7,5,11,['Both'],['Both']
218350,1,['NC'],0,1,0,0,['Comment'],[]
220843,1,['blank'],0,0,0,1,[],['Blank']
214077,2,"['N', 'N']",2,0,0,0,['Thread Comment'],[]
219850,22,"['blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'NC', 'NC', 'blank', 'blank', 'N', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'NC', 'LxI']",1,5,4,12,['Both'],['Both']
227097,10,"['LxI', 'NC', 'blank', 'N', 'N', 'blank', 'blank', 'N', 'NC', 'N']",4,2,1,3,['Both'],['Both']
218699,12,"['blank', 'LxI', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'LxI', 'blank', 'LxI', 'N']",1,1,3,7,['Both'],['Both']
222454,1,['blank'],0,0,0,1,[],['Blank']
225657,1,['NC'],0,1,0,0,['Comment'],[]
212485,1,['LxI'],0,0,1,0,[],['Thread Starter']
224382,12,"['N', 'N', 'N', 'N', 'LxI', 'blank', 'NC', 'NC', 'blank', 'blank', 'NC', 'LxI']",4,3,2,3,['Both'],['Both']
214263,4,"['N', 'blank', 'NC', 'NC']",1,2,0,1,['Both'],['Blank']
221789,22,"['NC', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'NC', 'NC']",0,6,1,15,['Comment'],['Both']
220491,10,"['NC', 'LxI', 'blank', 'blank', 'NC', 'LxI', 'LxI', 'LxI', 'LxI', 'LxI']",0,2,6,2,['Comment'],['Both']
211537,23,"['blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'LxI', 'blank', 'LxI', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'N', 'LxI', 'LxI']",1,2,7,13,['Both'],['Both']
222899,2,"['N', 'N']",2,0,0,0,['Thread Comment'],[]
212798,23,"['LxI', 'LxI', 'LxI', 'N', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",1,2,4,16,['Both'],['Both']
216784,5,"['LxI', 'LxI', 'LxI', 'N', 'LxI']",1,0,4,0,['Thread Comment'],['Thread Starter']
218116,9,"['blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'LxI', 'LxI', 'LxI']",0,1,3,5,['Comment'],['Both']
222037,3,"['N', 'N', 'LxI']",2,0,1,0,['Thread Comment'],['Thread Starter']
220196,6,"['LxI', 'NC', 'LxI', 'LxI', 'LxI', 'N']",1,1,4,0,['Both'],['Thread Starter']
222567,9,"['LxI', 'LxI', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'LxI']",0,0,4,5,[],['Both']
216518,8,"['LxI', 'LxI', 'N', 'N', 'LxI', 'blank', 'blank', 'LxI']",2,0,4,2,['Thread Comment'],['Both']
212607,5,"['LxI', 'blank', 'blank', 'LxI', 'N']",1,0,2,2,['Thread Comment'],['Both']
223894,15,"['N', 'N', 'LxI', 'NC', 'NC', 'NC', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'LxI', 'N', 'LxI', 'LxI']",3,3,7,2,['Both'],['Both']
219164,54,"['LxI', 'NC', 'blank', 'blank', 'NC', 'blank', 'LxI', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'LxI', 'blank', 'NC', 'NC', 'blank', 'blank', 'blank', 'blank', 'N', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",1,5,7,41,['Both'],['Both']
225728,4,"['N', 'N', 'LxI', 'LxI']",2,0,2,0,['Thread Comment'],['Thread Starter']
225792,4,"['N', 'N', 'LxI', 'LxI']",2,0,2,0,['Thread Comment'],['Thread Starter']
224012,2,"['N', 'NC']",1,1,0,0,['Both'],[]
218265,3,"['N', 'N', 'LxI']",2,0,1,0,['Thread Comment'],['Thread Starter']
227142,4,"['LxI', 'N', 'LxI', 'LxI']",1,0,3,0,['Thread Comment'],['Thread Starter']
217766,9,"['blank', 'blank', 'LxI', 'LxI', 'NC', 'LxI', 'blank', 'N', 'LxI']",1,1,4,3,['Both'],['Both']
212149,11,"['blank', 'NC', 'LxI', 'blank', 'blank', 'blank', 'blank', 'NC', 'LxI', 'LxI', 'LxI']",0,2,4,5,['Comment'],['Both']
227183,16,"['N', 'N', 'LxI', 'NC', 'blank', 'LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'LxI', 'N', 'N', 'LxI']",4,1,5,6,['Both'],['Both']
221245,11,"['LxI', 'blank', 'blank', 'blank', 'blank', 'blank', 'LxI', 'blank', 'blank', 'blank', 'NC']",0,1,2,8,['Comment'],['Both']
223707,3,"['LxI', 'LxI', 'LxI']",0,0,3,0,[],['Thread Starter']
221897,4,"['N', 'blank', 'blank', 'blank']",1,0,0,3,['Thread Comment'],['Blank']
224005,1,['LxI'],0,0,1,0,[],['Thread Starter']
216191,24,"['N', 'N', 'blank', 'blank', 'NC', 'LxI', 'NC', 'blank', 'NC', 'NC', 'LxI', 'blank', 'NC', 'NC', 'blank', 'NC', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank']",2,8,2,12,['Both'],['Both']
211460,8,"['LxI', 'blank', 'blank', 'NC', 'NC', 'blank', 'blank', 'NC']",0,3,1,4,['Comment'],['Both']
215191,8,"['blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N', 'blank']",1,0,0,7,['Thread Comment'],['Blank']
224006,13,"['N', 'LxI', 'NC', 'blank', 'blank', 'LxI', 'NC', 'LxI', 'LxI', 'LxI', 'N', 'N', 'LxI']",3,2,6,2,['Both'],['Both']
226084,3,"['LxI', 'LxI', 'LxI']",0,0,3,0,[],['Thread Starter']
223728,31,"['blank', 'LxI', 'blank', 'LxI', 'LxI', 'NC', 'blank', 'blank', 'LxI', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'NC', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'blank', 'N', 'blank', 'blank', 'blank', 'blank', 'NC']",1,4,4,22,['Both'],['Both']
223553,5,"['LxI', 'LxI', 'LxI', 'LxI', 'LxI']",0,0,5,0,[],['Thread Starter']
211418,3,"['N', 'blank', 'blank']",1,0,0,2,['Thread Comment'],['Blank']
221641,1,['LxI'],0,0,1,0,[],['Thread Starter']
